game_id,game_date,team_id,team_name,goals_for,goals_against,shots_for,shots_against,faceoff_win_pct,power_play_pct,penalty_kill_pct,wins,losses,points,point_pct,team_shutouts,hits,blocked_shots,giveaways,takeaways,pims,powerPlayGoals
2025020973,,2,New York Islanders,1,5,43.0,26.0,0.508474,0.25,0.75,0,1,0,0.0,0,19,16,18,7,8,1
2025020973,,24,Anaheim Ducks,5,1,26.0,43.0,0.491525,0.25,0.75,1,0,2,1.0,0,28,13,15,6,8,1
2025020974,,19,St. Louis Blues,3,2,27.0,36.0,0.509433,0.0,1.0,1,0,2,1.0,0,18,12,12,4,8,0
2025020974,,55,Seattle Kraken,2,3,36.0,27.0,0.490566,0.0,1.0,0,1,0,0.0,0,21,13,13,6,4,0
2025020975,,3,New York Rangers,6,2,24.0,32.0,0.464285,0.5,1.0,1,0,2,1.0,0,22,9,13,5,2,1
2025020975,,10,Toronto Maple Leafs,2,6,32.0,24.0,0.535714,0.0,0.5,0,1,0,0.0,0,27,24,12,3,4,0
2025020976,,4,Philadelphia Flyers,0,3,16.0,23.0,0.5,0.0,0.5,0,1,0,0.0,0,29,17,12,4,4,0
2025020976,,68,Utah Mammoth,3,0,23.0,16.0,0.5,0.5,1.0,1,0,2,1.0,1,21,18,19,4,6,1
2025020977,,5,Pittsburgh Penguins,1,5,28.0,26.0,0.404255,0.0,0.833334,0,1,0,0.0,0,18,11,17,2,23,0
2025020977,,7,Buffalo Sabres,5,1,26.0,28.0,0.595744,0.166666,1.0,1,0,2,1.0,0,20,11,13,3,10,1
2025020978,,13,Florida Panthers,2,4,28.0,28.0,0.48,0.333333,0.666667,0,1,0,0.0,0,19,6,15,3,8,1
2025020978,,29,Columbus Blue Jackets,4,2,28.0,28.0,0.52,0.333333,0.666667,1,0,2,1.0,0,16,20,13,3,8,1
2025020979,,6,Boston Bruins,3,6,23.0,29.0,0.62295,0.25,0.8,0,1,0,0.0,0,27,15,14,3,10,1
2025020979,,18,Nashville Predators,6,3,29.0,23.0,0.377049,0.2,0.75,1,0,2,1.0,0,23,18,10,6,10,1
2025020980,,14,Tampa Bay Lightning,1,4,27.0,30.0,0.442622,0.5,1.0,0,1,0,0.0,0,23,17,16,1,4,1
2025020980,,52,Winnipeg Jets,4,1,30.0,27.0,0.557377,0.0,0.5,1,0,2,1.0,0,26,15,17,8,4,0
2025020981,,9,Ottawa Senators,4,1,37.0,20.0,0.561403,0.25,1.0,1,0,2,1.0,0,18,14,13,5,6,1
2025020981,,20,Calgary Flames,1,4,20.0,37.0,0.438596,0.0,0.75,0,1,0,0.0,0,18,17,16,3,8,0
2025020982,,2,New York Islanders,3,5,35.0,35.0,0.557377,0.0,0.666667,0,1,0,0.0,0,20,17,14,4,6,0
2025020982,,26,Los Angeles Kings,5,3,35.0,35.0,0.442622,0.333333,1.0,1,0,2,1.0,0,24,21,9,6,2,1
2025020983,,13,Florida Panthers,3,1,23.0,29.0,0.32,0.333333,0.75,1,0,2,1.0,0,29,17,14,4,6,1
2025020983,,17,Detroit Red Wings,1,3,29.0,23.0,0.68,0.25,0.666667,0,1,0,0.0,0,11,10,12,5,6,1
2025020984,,21,Colorado Avalanche,4,4,29.0,21.0,0.534482,0.4,0.75,1,0,2,1.0,0,24,11,15,2,6,2
2025020984,,25,Dallas Stars,4,4,21.0,29.0,0.465517,0.25,0.6,0,0,1,0.5,0,19,17,14,8,10,1
2025020985,,16,Chicago Blackhawks,3,6,23.0,22.0,0.327272,0.0,0.75,0,1,0,0.0,0,17,4,13,3,10,0
2025020985,,23,Vancouver Canucks,6,3,22.0,23.0,0.672727,0.25,1.0,1,0,2,1.0,0,20,8,13,6,8,1
2025020986,,12,Carolina Hurricanes,6,3,32.0,16.0,0.436363,0.0,0.5,1,0,2,1.0,0,15,9,17,8,4,0
2025020986,,22,Edmonton Oilers,3,6,16.0,32.0,0.563636,0.5,1.0,0,1,0,0.0,0,27,18,13,2,6,1
2025020987,,8,Montréal Canadiens,5,5,28.0,33.0,0.55,0.25,0.5,0,0,1,0.5,0,21,15,16,3,4,1
2025020987,,24,Anaheim Ducks,5,5,33.0,28.0,0.45,0.5,0.75,1,0,2,1.0,0,17,12,13,4,8,1
2025020988,,30,Minnesota Wild,4,2,24.0,31.0,0.307692,0.0,0.0,1,0,2,1.0,0,22,10,10,4,26,0
2025020988,,54,Vegas Golden Knights,2,4,31.0,24.0,0.692307,1.0,1.0,0,1,0,0.0,0,14,18,13,3,16,1
2025020989,,19,St. Louis Blues,3,2,14.0,25.0,0.386363,0.0,1.0,1,0,2,1.0,0,19,12,17,5,14,0
2025020989,,28,San Jose Sharks,2,3,25.0,14.0,0.613636,0.0,1.0,0,0,1,0.5,0,25,9,22,5,14,0
2025020990,,6,Boston Bruins,3,1,30.0,23.0,0.471698,0.166666,1.0,1,0,2,1.0,0,21,13,18,3,6,1
2025020990,,15,Washington Capitals,1,3,23.0,30.0,0.528301,0.0,0.833334,0,1,0,0.0,0,18,20,13,5,12,0
2025020991,,1,New Jersey Devils,6,3,35.0,20.0,0.451612,1.0,1.0,1,0,2,1.0,0,9,12,13,2,10,3
2025020991,,3,New York Rangers,3,6,20.0,35.0,0.548387,0.0,0.0,0,1,0,0.0,0,23,11,20,5,8,0
2025020992,,7,Buffalo Sabres,3,2,24.0,25.0,0.387096,0.0,0.666667,1,0,2,1.0,0,20,17,14,5,8,0
2025020992,,18,Nashville Predators,2,3,25.0,24.0,0.612903,0.333333,1.0,0,1,0,0.0,0,15,11,13,8,6,1
2025020993,,4,Philadelphia Flyers,3,3,16.0,23.0,0.550724,0.0,0.833334,1,0,2,1.0,0,26,15,12,4,17,0
2025020993,,5,Pittsburgh Penguins,3,3,23.0,16.0,0.449275,0.166666,1.0,0,0,1,0.5,0,19,5,14,6,9,1
2025020994,,10,Toronto Maple Leafs,2,5,29.0,33.0,0.584905,0.0,0.75,0,1,0,0.0,0,22,11,15,4,11,0
2025020994,,14,Tampa Bay Lightning,5,2,33.0,29.0,0.415094,0.25,1.0,1,0,2,1.0,0,26,11,12,5,11,1
2025020995,,29,Columbus Blue Jackets,4,5,31.0,25.0,0.526315,0.0,1.0,0,0,1,0.5,0,25,11,19,5,34,0
2025020995,,68,Utah Mammoth,5,4,25.0,31.0,0.473684,0.0,1.0,1,0,2,1.0,0,13,25,19,7,16,0
2025020996,,23,Vancouver Canucks,2,3,23.0,36.0,0.434782,,0.5,0,0,1,0.5,0,25,17,24,3,4,0
2025020996,,52,Winnipeg Jets,3,2,36.0,23.0,0.565217,0.5,,1,0,2,1.0,0,15,5,16,3,0,1
2025020997,,8,Montréal Canadiens,4,3,23.0,39.0,0.511111,1.0,1.0,1,0,2,1.0,0,21,16,10,3,6,1
2025020997,,26,Los Angeles Kings,3,4,39.0,23.0,0.488888,0.0,0.0,0,1,0,0.0,0,32,13,13,8,2,0
2025020998,,12,Carolina Hurricanes,4,5,29.0,25.0,0.52459,0.5,0.666667,0,1,0,0.0,0,20,12,18,7,8,1
2025020998,,20,Calgary Flames,5,4,25.0,29.0,0.475409,0.333333,0.5,1,0,2,1.0,0,26,10,13,6,6,1
2025020999,,2,New York Islanders,2,1,34.0,31.0,0.551724,0.0,1.0,1,0,2,1.0,0,28,12,15,6,4,0
2025020999,,28,San Jose Sharks,1,2,31.0,34.0,0.448275,0.0,1.0,0,0,1,0.5,0,27,21,15,3,6,0
2025021000,,9,Ottawa Senators,7,4,37.0,21.0,0.587301,0.0,0.75,1,0,2,1.0,0,26,8,10,5,23,0
2025021000,,55,Seattle Kraken,4,7,21.0,37.0,0.412698,0.25,1.0,0,1,0,0.0,0,28,18,15,6,6,1
2025021001,,21,Colorado Avalanche,2,2,36.0,34.0,0.44,0.0,0.75,1,0,2,1.0,0,20,14,8,5,8,0
2025021001,,30,Minnesota Wild,2,2,34.0,36.0,0.56,0.25,1.0,0,0,1,0.5,0,25,21,19,4,10,1
2025021002,,5,Pittsburgh Penguins,5,4,40.0,28.0,0.5,0.5,0.666667,1,0,2,1.0,0,24,13,18,7,8,1
2025021002,,6,Boston Bruins,4,5,28.0,40.0,0.5,0.333333,0.5,0,0,1,0.5,0,17,16,16,5,6,1
2025021003,,7,Buffalo Sabres,8,7,42.0,28.0,0.5,0.571428,0.5,1,0,2,1.0,0,27,15,14,5,45,4
2025021003,,14,Tampa Bay Lightning,7,8,28.0,42.0,0.5,0.5,0.428572,0,1,0,0.0,0,40,6,11,2,57,1
2025021004,,16,Chicago Blackhawks,3,4,19.0,31.0,0.309523,0.0,0.666667,0,0,1,0.5,0,10,22,19,6,6,0
2025021004,,25,Dallas Stars,4,3,31.0,19.0,0.690476,0.333333,1.0,1,0,2,1.0,0,27,8,13,5,2,1
2025021005,,1,New Jersey Devils,0,3,31.0,30.0,0.535714,0.0,0.8,0,1,0,0.0,0,19,6,12,4,10,0
2025021005,,17,Detroit Red Wings,3,0,30.0,31.0,0.464285,0.2,1.0,1,0,2,1.0,1,17,15,17,6,6,1
2025021006,,19,St. Louis Blues,4,0,35.0,22.0,0.423076,0.333333,1.0,1,0,2,1.0,1,8,14,15,2,27,1
2025021006,,24,Anaheim Ducks,0,4,22.0,35.0,0.576923,0.0,0.666667,0,1,0,0.0,0,20,16,18,5,14,0
2025021007,,22,Edmonton Oilers,4,2,19.0,26.0,0.5,0.0,1.0,1,0,2,1.0,0,26,19,12,5,8,0
2025021007,,54,Vegas Golden Knights,2,4,26.0,19.0,0.5,0.0,1.0,0,1,0,0.0,0,15,11,12,4,6,0
2025021008,,3,New York Rangers,6,2,27.0,34.0,0.454545,0.75,0.666667,1,0,2,1.0,0,17,8,12,4,6,3
2025021008,,4,Philadelphia Flyers,2,6,34.0,27.0,0.545454,0.333333,0.25,0,1,0,0.0,0,32,11,9,3,8,1
2025021009,,15,Washington Capitals,7,3,29.0,26.0,0.566037,0.333333,,1,0,2,1.0,0,20,22,19,7,0,1
2025021009,,20,Calgary Flames,3,7,26.0,29.0,0.433962,,0.666667,0,1,0,0.0,0,15,13,14,5,6,0
2025021010,,16,Chicago Blackhawks,3,2,26.0,25.0,0.529411,0.25,1.0,1,0,2,1.0,0,20,14,11,7,4,1
2025021010,,68,Utah Mammoth,2,3,25.0,26.0,0.470588,0.0,0.75,0,0,1,0.5,0,24,10,16,5,8,0
2025021011,,9,Ottawa Senators,2,0,24.0,16.0,0.439024,0.0,1.0,1,0,2,1.0,1,22,9,10,2,6,0
2025021011,,23,Vancouver Canucks,0,2,16.0,24.0,0.560975,0.0,1.0,0,1,0,0.0,0,28,9,12,9,6,0
2025021012,,6,Boston Bruins,2,1,23.0,16.0,0.55102,0.0,1.0,1,0,2,1.0,0,21,13,16,4,9,0
2025021012,,26,Los Angeles Kings,1,2,16.0,23.0,0.448979,0.0,1.0,0,0,1,0.5,0,22,17,12,5,13,0
2025021013,,7,Buffalo Sabres,6,3,26.0,20.0,0.50909,0.0,0.666667,1,0,2,1.0,0,21,14,13,7,18,0
2025021013,,28,San Jose Sharks,3,6,20.0,26.0,0.490909,0.333333,1.0,0,1,0,0.0,0,23,16,15,4,24,1
2025021014,,8,Montréal Canadiens,3,1,33.0,18.0,0.491228,0.0,1.0,1,0,2,1.0,0,20,18,11,8,11,0
2025021014,,10,Toronto Maple Leafs,1,3,18.0,33.0,0.508771,0.0,1.0,0,1,0,0.0,0,23,15,11,3,11,0
2025021015,,14,Tampa Bay Lightning,2,5,18.0,32.0,0.563636,0.0,0.5,0,1,0,0.0,0,29,8,11,2,15,0
2025021015,,29,Columbus Blue Jackets,5,2,32.0,18.0,0.436363,0.5,1.0,1,0,2,1.0,0,21,15,16,9,13,2
2025021016,,13,Florida Panthers,4,3,28.0,28.0,0.482758,0.0,1.0,1,0,2,1.0,0,31,10,14,6,4,0
2025021016,,17,Detroit Red Wings,3,4,28.0,28.0,0.517241,0.0,1.0,0,1,0,0.0,0,16,18,14,4,6,0
2025021017,,3,New York Rangers,4,0,29.0,21.0,0.5,0.333333,1.0,1,0,2,1.0,1,23,16,13,6,4,1
2025021017,,20,Calgary Flames,0,4,21.0,29.0,0.5,0.0,0.666667,0,1,0,0.0,0,25,9,20,4,6,0
2025021018,,5,Pittsburgh Penguins,4,4,28.0,44.0,0.537313,0.2,0.8,0,0,1,0.5,0,16,20,20,3,12,1
2025021018,,12,Carolina Hurricanes,4,4,44.0,28.0,0.462686,0.2,0.8,1,0,2,1.0,0,28,14,15,7,12,1
2025021019,,2,New York Islanders,4,3,49.0,23.0,0.511111,0.5,1.0,1,0,2,1.0,0,25,12,12,4,2,2
2025021019,,19,St. Louis Blues,3,4,23.0,49.0,0.488888,0.0,0.5,0,0,1,0.5,0,21,12,13,5,8,0
2025021020,,25,Dallas Stars,2,1,16.0,27.0,0.555555,0.2,1.0,1,0,2,1.0,0,25,17,11,2,6,1
2025021020,,54,Vegas Golden Knights,1,2,27.0,16.0,0.444444,0.0,0.8,0,1,0,0.0,0,32,10,12,2,10,0
2025021021,,30,Minnesota Wild,5,0,30.0,25.0,0.55,0.0,1.0,1,0,2,1.0,1,22,12,16,8,11,0
2025021021,,68,Utah Mammoth,0,5,25.0,30.0,0.45,0.0,1.0,0,1,0,0.0,0,14,16,19,3,13,0
2025021022,,24,Anaheim Ducks,4,1,35.0,13.0,0.431372,0.0,1.0,1,0,2,1.0,0,15,11,12,4,6,0
2025021022,,52,Winnipeg Jets,1,4,13.0,35.0,0.568627,0.0,1.0,0,1,0,0.0,0,15,12,12,3,4,0
2025021023,,21,Colorado Avalanche,3,4,30.0,24.0,0.5,0.333333,0.5,0,1,0,0.0,0,11,8,15,4,26,1
2025021023,,22,Edmonton Oilers,4,3,24.0,30.0,0.5,0.5,0.666667,1,0,2,1.0,0,22,22,21,6,11,2
2025021024,,18,Nashville Predators,4,2,27.0,45.0,0.507246,0.0,1.0,1,0,2,1.0,0,13,8,13,5,7,0
2025021024,,55,Seattle Kraken,2,4,45.0,27.0,0.492753,0.0,1.0,0,1,0,0.0,0,23,18,13,7,7,0
2025021025,,8,Montréal Canadiens,3,2,23.0,34.0,0.490566,0.5,0.666667,1,0,2,1.0,0,31,25,24,5,8,1
2025021025,,9,Ottawa Senators,2,3,34.0,23.0,0.509433,0.333333,0.5,0,1,0,0.0,0,33,11,9,6,6,1
2025021026,,4,Philadelphia Flyers,4,1,22.0,23.0,0.446428,0.0,0.666667,1,0,2,1.0,0,16,16,11,3,14,0
2025021026,,15,Washington Capitals,1,4,23.0,22.0,0.553571,0.333333,1.0,0,1,0,0.0,0,20,11,10,3,10,1
2025021027,,6,Boston Bruins,2,4,41.0,28.0,0.596774,0.0,0.5,0,1,0,0.0,0,17,8,12,5,14,0
2025021027,,28,San Jose Sharks,4,2,28.0,41.0,0.403225,0.5,1.0,1,0,2,1.0,0,27,18,17,5,24,1
2025021028,,7,Buffalo Sabres,1,2,30.0,22.0,0.6,0.0,1.0,0,1,0,0.0,0,24,11,12,5,4,0
2025021028,,15,Washington Capitals,2,1,22.0,30.0,0.4,0.0,1.0,1,0,2,1.0,0,22,17,14,9,4,0
2025021029,,10,Toronto Maple Leafs,6,4,28.0,40.0,0.566037,0.428571,1.0,1,0,2,1.0,0,34,13,20,6,46,3
2025021029,,24,Anaheim Ducks,4,6,40.0,28.0,0.433962,0.0,0.571429,0,1,0,0.0,0,15,9,9,7,41,0
2025021030,,14,Tampa Bay Lightning,4,1,29.0,25.0,0.5,1.0,1.0,1,0,2,1.0,0,22,14,16,2,2,1
2025021030,,17,Detroit Red Wings,1,4,25.0,29.0,0.5,0.0,0.0,0,1,0,0.0,0,21,20,10,10,2,0
2025021031,,13,Florida Panthers,2,1,21.0,31.0,0.414634,1.0,1.0,1,0,2,1.0,0,23,17,23,5,4,2
2025021031,,29,Columbus Blue Jackets,1,2,31.0,21.0,0.585365,0.0,0.0,0,0,1,0.5,0,13,10,13,7,4,0
2025021032,,1,New Jersey Devils,4,5,32.0,29.0,0.563636,0.666666,,0,1,0,0.0,0,14,8,15,4,0,2
2025021032,,20,Calgary Flames,5,4,29.0,32.0,0.436363,,0.333334,1,0,2,1.0,0,22,20,18,5,6,0
2025021033,,12,Carolina Hurricanes,1,3,32.0,17.0,0.5,0.0,1.0,0,1,0,0.0,0,16,12,11,7,2,0
2025021033,,19,St. Louis Blues,3,1,17.0,32.0,0.5,0.0,1.0,1,0,2,1.0,0,18,9,16,5,4,0
2025021034,,22,Edmonton Oilers,2,7,32.0,27.0,0.509433,0.0,0.5,0,1,0,0.0,0,24,7,24,3,24,0
2025021034,,25,Dallas Stars,7,2,27.0,32.0,0.490566,0.5,1.0,1,0,2,1.0,0,14,7,14,7,22,2
2025021035,,4,Philadelphia Flyers,2,2,27.0,23.0,0.428571,0.0,0.666667,1,0,2,1.0,0,21,10,19,8,6,0
2025021035,,30,Minnesota Wild,2,2,23.0,27.0,0.571428,0.333333,1.0,0,0,1,0.5,0,32,11,16,3,6,1
2025021036,,3,New York Rangers,6,3,17.0,26.0,0.433962,0.5,1.0,1,0,2,1.0,0,24,18,19,6,2,1
2025021036,,52,Winnipeg Jets,3,6,26.0,17.0,0.566037,0.0,0.5,0,1,0,0.0,0,23,15,18,1,4,0
2025021037,,16,Chicago Blackhawks,3,2,23.0,31.0,0.428571,1.0,1.0,1,0,2,1.0,0,15,17,12,8,4,1
2025021037,,68,Utah Mammoth,2,3,31.0,23.0,0.571428,0.0,0.0,0,0,1,0.5,0,35,11,12,8,4,0
2025021038,,18,Nashville Predators,3,3,19.0,27.0,0.410256,0.0,1.0,0,0,1,0.5,0,22,16,13,4,4,0
2025021038,,23,Vancouver Canucks,3,3,27.0,19.0,0.589743,0.0,1.0,1,0,2,1.0,0,17,11,14,6,6,0
2025021039,,5,Pittsburgh Penguins,2,6,26.0,17.0,0.311475,0.0,1.0,0,1,0,0.0,0,12,12,16,6,10,0
2025021039,,54,Vegas Golden Knights,6,2,17.0,26.0,0.688524,0.0,1.0,1,0,2,1.0,0,27,21,21,2,12,0
2025021040,,21,Colorado Avalanche,5,1,26.0,29.0,0.436363,0.333333,1.0,1,0,2,1.0,0,17,19,21,4,4,1
2025021040,,55,Seattle Kraken,1,5,29.0,26.0,0.563636,0.0,0.666667,0,1,0,0.0,0,16,10,16,4,6,0
2025021041,,2,New York Islanders,2,3,23.0,27.0,0.586956,0.0,1.0,0,1,0,0.0,0,23,14,9,5,8,0
2025021041,,26,Los Angeles Kings,3,2,27.0,23.0,0.413043,0.0,1.0,1,0,2,1.0,0,23,23,11,4,10,0
2025021042,,19,St. Louis Blues,3,2,25.0,38.0,0.489795,0.0,1.0,1,0,2,1.0,0,18,12,15,6,6,0
2025021042,,22,Edmonton Oilers,2,3,38.0,25.0,0.510204,0.0,1.0,0,0,1,0.5,0,22,13,14,5,2,0
2025021043,,9,Ottawa Senators,2,0,28.0,24.0,0.4,0.0,1.0,1,0,2,1.0,1,23,17,23,10,8,0
2025021043,,24,Anaheim Ducks,0,2,24.0,28.0,0.6,0.0,1.0,0,1,0,0.0,0,24,12,16,4,8,0
2025021044,,6,Boston Bruins,2,2,34.0,28.0,0.574074,0.0,1.0,1,0,2,1.0,0,19,14,15,4,10,0
2025021044,,15,Washington Capitals,2,2,28.0,34.0,0.425925,0.0,1.0,0,0,1,0.5,0,20,12,14,4,12,0
2025021045,,21,Colorado Avalanche,1,3,29.0,19.0,0.574074,0.0,1.0,0,1,0,0.0,0,17,5,13,3,2,0
2025021045,,52,Winnipeg Jets,3,1,19.0,29.0,0.425925,0.0,1.0,1,0,2,1.0,0,20,24,16,8,4,0
2025021046,,3,New York Rangers,4,2,18.0,48.0,0.482758,0.333333,0.857143,1,0,2,1.0,0,13,21,15,2,18,1
2025021046,,30,Minnesota Wild,2,4,48.0,18.0,0.517241,0.142857,0.666667,0,1,0,0.0,0,24,10,9,2,10,1
2025021047,,7,Buffalo Sabres,2,2,33.0,18.0,0.470588,0.25,1.0,1,0,2,1.0,0,21,9,13,5,15,1
2025021047,,10,Toronto Maple Leafs,2,2,18.0,33.0,0.529411,0.0,0.75,0,0,1,0.5,0,35,22,19,6,19,0
2025021048,,8,Montréal Canadiens,2,4,27.0,22.0,0.606557,0.0,1.0,0,1,0,0.0,0,22,9,21,4,0,0
2025021048,,28,San Jose Sharks,4,2,22.0,27.0,0.393442,0.0,1.0,1,0,2,1.0,0,23,14,22,5,4,0
2025021049,,12,Carolina Hurricanes,4,2,35.0,19.0,0.536585,0.0,1.0,1,0,2,1.0,0,27,10,11,9,13,0
2025021049,,14,Tampa Bay Lightning,2,4,19.0,35.0,0.463414,0.0,1.0,0,1,0,0.0,0,26,14,14,4,11,0
2025021050,,1,New Jersey Devils,6,4,28.0,31.0,0.543859,0.666666,0.333334,1,0,2,1.0,0,16,14,17,4,6,2
2025021050,,26,Los Angeles Kings,4,6,31.0,28.0,0.45614,0.666666,0.333334,0,1,0,0.0,0,22,13,13,2,6,2
2025021051,,2,New York Islanders,3,2,27.0,32.0,0.577777,0.0,1.0,1,0,2,1.0,0,22,18,16,7,4,0
2025021051,,20,Calgary Flames,2,3,32.0,27.0,0.422222,0.0,1.0,0,1,0,0.0,0,9,10,15,6,2,0
2025021052,,4,Philadelphia Flyers,1,1,19.0,28.0,0.475409,0.0,1.0,0,0,1,0.5,0,20,19,16,4,9,0
2025021052,,29,Columbus Blue Jackets,1,1,28.0,19.0,0.52459,0.0,1.0,1,0,2,1.0,0,25,18,17,6,15,0
2025021053,,17,Detroit Red Wings,2,3,24.0,24.0,0.549019,0.0,0.75,0,0,1,0.5,0,20,17,13,4,12,0
2025021053,,25,Dallas Stars,3,2,24.0,24.0,0.45098,0.25,1.0,1,0,2,1.0,0,21,12,12,4,10,1
2025021054,,5,Pittsburgh Penguins,4,3,23.0,29.0,0.440677,0.333333,0.666667,1,0,2,1.0,0,21,18,17,1,6,2
2025021054,,68,Utah Mammoth,3,4,29.0,23.0,0.559322,0.333333,0.666667,0,1,0,0.0,0,31,8,12,7,12,1
2025021055,,23,Vancouver Canucks,2,5,34.0,33.0,0.62,0.0,0.666667,0,1,0,0.0,0,24,16,22,4,6,0
2025021055,,55,Seattle Kraken,5,2,33.0,34.0,0.38,0.333333,1.0,1,0,2,1.0,0,20,9,9,4,4,1
2025021056,,16,Chicago Blackhawks,0,4,21.0,32.0,0.563636,0.0,0.6,0,1,0,0.0,0,20,7,16,4,24,0
2025021056,,54,Vegas Golden Knights,4,0,32.0,21.0,0.436363,0.4,1.0,1,0,2,1.0,1,20,7,12,4,22,2
2025021057,,19,St. Louis Blues,2,3,31.0,16.0,0.340425,0.0,1.0,0,1,0,0.0,0,13,6,13,3,6,0
2025021057,,52,Winnipeg Jets,3,2,16.0,31.0,0.659574,0.0,1.0,1,0,2,1.0,0,26,15,15,4,2,0
2025021058,,9,Ottawa Senators,7,4,24.0,23.0,0.592592,0.666666,1.0,1,0,2,1.0,0,30,12,11,4,4,2
2025021058,,28,San Jose Sharks,4,7,23.0,24.0,0.407407,0.0,0.333334,0,1,0,0.0,0,23,19,20,5,6,0
2025021059,,8,Montréal Canadiens,3,4,30.0,28.0,0.526315,0.0,1.0,0,1,0,0.0,0,14,20,19,7,4,0
2025021059,,24,Anaheim Ducks,4,3,28.0,30.0,0.473684,0.0,1.0,1,0,2,1.0,0,17,15,8,3,10,0
2025021060,,10,Toronto Maple Leafs,4,2,26.0,38.0,0.527272,0.0,1.0,1,0,2,1.0,0,14,28,22,4,8,0
2025021060,,30,Minnesota Wild,2,4,38.0,26.0,0.472727,0.0,1.0,0,1,0,0.0,0,22,13,16,6,6,0
2025021061,,18,Nashville Predators,1,3,27.0,30.0,0.423076,0.0,0.75,0,1,0,0.0,0,12,9,17,5,13,0
2025021061,,22,Edmonton Oilers,3,1,30.0,27.0,0.576923,0.25,1.0,1,0,2,1.0,0,26,9,13,4,13,1
2025021062,,13,Florida Panthers,2,6,25.0,25.0,0.57377,0.0,0.75,0,1,0,0.0,0,26,9,11,1,8,0
2025021062,,55,Seattle Kraken,6,2,25.0,25.0,0.426229,0.25,1.0,1,0,2,1.0,0,17,14,11,7,8,1
2025021063,,17,Detroit Red Wings,5,2,25.0,27.0,0.404255,0.25,1.0,1,0,2,1.0,0,26,13,12,6,13,1
2025021063,,20,Calgary Flames,2,5,27.0,25.0,0.595744,0.0,0.75,0,1,0,0.0,0,20,13,13,4,17,0
2025021064,,1,New Jersey Devils,4,3,34.0,22.0,0.478873,0.0,1.0,1,0,2,1.0,0,20,9,19,6,20,0
2025021064,,6,Boston Bruins,3,4,22.0,34.0,0.521126,0.0,1.0,0,0,1,0.5,0,22,19,18,6,18,0
2025021065,,3,New York Rangers,1,4,22.0,26.0,0.511111,0.5,0.5,0,1,0,0.0,0,20,12,19,4,4,1
2025021065,,26,Los Angeles Kings,4,1,26.0,22.0,0.488888,0.5,0.5,1,0,2,1.0,0,26,12,14,5,4,1
2025021066,,25,Dallas Stars,3,6,30.0,22.0,0.489795,0.0,0.666667,0,1,0,0.0,0,26,16,17,3,16,0
2025021066,,68,Utah Mammoth,6,3,22.0,30.0,0.510204,0.333333,1.0,1,0,2,1.0,0,26,5,18,3,16,1
2025021067,,5,Pittsburgh Penguins,7,2,20.0,27.0,0.491228,0.333333,1.0,1,0,2,1.0,0,19,19,18,5,15,1
2025021067,,21,Colorado Avalanche,2,7,27.0,20.0,0.508771,0.0,0.666667,0,1,0,0.0,0,11,12,15,4,11,0
2025021068,,2,New York Islanders,3,1,34.0,27.0,0.514705,0.333333,1.0,1,0,2,1.0,0,9,8,11,5,11,2
2025021068,,10,Toronto Maple Leafs,1,3,27.0,34.0,0.485294,0.0,0.666667,0,1,0,0.0,0,20,13,13,1,17,0
2025021069,,6,Boston Bruins,2,3,28.0,31.0,0.471698,0.25,1.0,0,0,1,0.5,0,32,15,19,3,2,1
2025021069,,8,Montréal Canadiens,3,2,31.0,28.0,0.528301,0.0,0.75,1,0,2,1.0,0,26,12,11,6,8,0
2025021070,,12,Carolina Hurricanes,1,5,29.0,30.0,0.349206,0.0,0.6,0,1,0,0.0,0,29,18,17,3,17,0
2025021070,,29,Columbus Blue Jackets,5,1,30.0,29.0,0.650793,0.4,1.0,1,0,2,1.0,0,11,23,17,4,9,2
2025021071,,18,Nashville Predators,3,3,23.0,39.0,0.446428,1.0,0.75,1,0,2,1.0,0,21,17,8,6,8,1
2025021071,,52,Winnipeg Jets,3,3,39.0,23.0,0.553571,0.25,0.0,0,0,1,0.5,0,16,13,11,3,2,1
2025021072,,16,Chicago Blackhawks,3,4,26.0,37.0,0.416666,0.0,0.0,0,0,1,0.5,0,9,15,15,5,2,0
2025021072,,30,Minnesota Wild,4,3,37.0,26.0,0.583333,1.0,1.0,1,0,2,1.0,0,23,14,13,6,4,1
2025021073,,22,Edmonton Oilers,5,3,37.0,30.0,0.545454,0.25,1.0,1,0,2,1.0,0,17,8,16,5,2,1
2025021073,,28,San Jose Sharks,3,5,30.0,37.0,0.454545,0.0,0.75,0,1,0,0.0,0,22,16,13,4,8,0
2025021074,,13,Florida Panthers,2,5,23.0,22.0,0.411764,0.0,0.5,0,1,0,0.0,0,27,10,20,5,28,0
2025021074,,23,Vancouver Canucks,5,2,22.0,23.0,0.588235,0.5,1.0,1,0,2,1.0,0,20,12,14,7,24,2
2025021075,,7,Buffalo Sabres,2,0,25.0,29.0,0.491525,0.0,1.0,1,0,2,1.0,1,19,14,12,6,8,0
2025021075,,54,Vegas Golden Knights,0,2,29.0,25.0,0.508474,0.0,1.0,0,1,0,0.0,0,28,12,19,2,6,0
2025021076,,14,Tampa Bay Lightning,6,2,26.0,18.0,0.543478,0.333333,1.0,1,0,2,1.0,0,21,7,16,5,11,1
2025021076,,55,Seattle Kraken,2,6,18.0,26.0,0.456521,0.0,0.666667,0,1,0,0.0,0,23,20,20,4,11,0
